filename,width,height,depth,class,pose,truncated,difficult,xmin,ymin,xmax,ymax
P05402.jpg,475,663,3,plier,Unspecified,0,0,80,251,133,381
P05402.jpg,475,663,3,wrench,Unspecified,0,0,95,358,131,480
P01664.jpg,532,598,3,plier,Unspecified,0,0,175,59,433,181
P01664.jpg,532,598,3,gun,Unspecified,0,0,262,300,423,415
P08126.jpg,523,664,3,plier,Unspecified,0,0,83,181,146,287
P08126.jpg,523,664,3,plier,Unspecified,0,0,126,177,201,285
P07573.jpg,577,480,3,plier,Unspecified,0,0,377,278,476,387
P08640.jpg,633,684,3,plier,Unspecified,0,0,397,163,542,214
P01102.jpg,649,583,3,gun,Unspecified,0,0,168,233,296,363
P01102.jpg,649,583,3,plier,Unspecified,0,0,164,363,393,513
P05364.jpg,526,664,3,plier,Unspecified,0,0,339,322,460,439
P03715.jpg,576,749,3,gun,Unspecified,0,0,238,406,315,552
P05370.jpg,531,345,3,scissor,Unspecified,0,0,167,128,190,195
P03701.jpg,963,618,3,gun,Unspecified,0,0,533,239,626,383
P07567.jpg,641,882,3,plier,Unspecified,0,0,46,621,96,747
P08654.jpg,704,526,3,plier,Unspecified,0,0,456,150,573,218
P08654.jpg,704,526,3,plier,Unspecified,0,0,423,159,496,181
P08654.jpg,704,526,3,plier,Unspecified,0,0,526,173,637,230
P08654.jpg,704,526,3,scissor,Unspecified,0,0,444,115,503,162
P01116.jpg,915,717,3,gun,Unspecified,0,0,342,330,520,453
P01116.jpg,915,717,3,plier,Unspecified,0,0,565,353,707,464
P01116.jpg,915,717,3,plier,Unspecified,0,0,239,182,313,356
P06679.jpg,805,607,3,plier,Unspecified,0,0,156,368,193,478
P06679.jpg,805,607,3,plier,Unspecified,0,0,187,324,213,467
P01670.jpg,607,585,3,plier,Unspecified,0,0,68,279,203,523
P01670.jpg,607,585,3,gun,Unspecified,0,0,224,242,323,387
P07201.jpg,1073,620,3,plier,Unspecified,0,0,915,226,1006,371
P08132.jpg,557,626,3,scissor,Unspecified,0,0,288,286,325,398
P08132.jpg,557,626,3,wrench,Unspecified,0,0,123,254,349,368
P04708.jpg,711,704,3,wrench,Unspecified,0,0,268,177,417,333
P04708.jpg,711,704,3,wrench,Unspecified,0,0,248,176,410,294
P04708.jpg,711,704,3,plier,Unspecified,0,0,583,352,639,494
P04708.jpg,711,704,3,wrench,Unspecified,0,0,516,333,568,441
P04708.jpg,711,704,3,plier,Unspecified,0,0,616,404,658,502
P04708.jpg,711,704,3,wrench,Unspecified,0,0,267,164,354,212
P04708.jpg,711,704,3,plier,Unspecified,0,0,234,202,346,288
P03067.jpg,678,522,3,gun,Unspecified,0,0,70,181,164,312
P03067.jpg,678,522,3,gun,Unspecified,0,0,77,172,198,257
P03067.jpg,678,522,3,knife,Unspecified,0,0,29,133,81,447
P02379.jpg,864,595,3,knife,Unspecified,0,0,76,313,339,482
P02379.jpg,864,595,3,knife,Unspecified,0,0,153,159,508,367
P05416.jpg,389,601,3,plier,Unspecified,0,0,179,274,335,385
P05416.jpg,389,601,3,plier,Unspecified,0,0,128,228,309,277
P06137.jpg,575,575,3,scissor,Unspecified,0,0,101,217,182,248
P01658.jpg,583,604,3,gun,Unspecified,0,0,162,317,334,400
P01658.jpg,583,604,3,plier,Unspecified,0,0,248,358,469,557
P01880.jpg,840,540,3,gun,Unspecified,0,0,473,99,585,275
P04720.jpg,353,685,3,scissor,Unspecified,0,0,161,271,238,313
P02351.jpg,864,596,3,gun,Unspecified,0,0,569,251,686,316
P02351.jpg,864,596,3,gun,Unspecified,0,0,589,181,691,280
P02351.jpg,864,596,3,knife,Unspecified,0,0,326,216,691,343
P02437.jpg,795,448,3,gun,Unspecified,0,0,517,290,606,379
P02437.jpg,795,448,3,gun,Unspecified,0,0,486,155,646,238
P02437.jpg,795,448,3,gun,Unspecified,0,0,279,150,461,250
P03729.jpg,810,505,3,gun,Unspecified,0,0,314,204,506,273
P04046.jpg,599,547,3,wrench,Unspecified,0,0,119,177,205,368
P00220.jpg,681,524,3,knife,Unspecified,0,0,33,124,122,438
P00220.jpg,681,524,3,gun,Unspecified,0,0,80,149,194,234
P00220.jpg,681,524,3,gun,Unspecified,0,0,340,306,426,433
P06889.jpg,1500,892,3,plier,Unspecified,0,0,1180,606,1320,627
P06651.jpg,433,461,3,wrench,Unspecified,0,0,142,193,312,385
P06651.jpg,433,461,3,plier,Unspecified,0,0,130,250,387,308
P06651.jpg,433,461,3,wrench,Unspecified,0,0,125,273,370,359
P06651.jpg,433,461,3,plier,Unspecified,0,0,205,255,337,337
P08668.jpg,526,445,3,wrench,Unspecified,0,0,193,174,257,284
P00234.jpg,800,490,3,knife,Unspecified,0,0,75,116,435,250
P06645.jpg,712,480,3,plier,Unspecified,0,0,241,218,286,281
P06645.jpg,712,480,3,scissor,Unspecified,0,0,218,239,257,308
P02423.jpg,687,392,3,gun,Unspecified,0,0,512,155,599,293
P02423.jpg,687,392,3,gun,Unspecified,0,0,352,100,551,196
P04052.jpg,790,633,3,knife,Unspecified,0,0,63,258,204,511
P04734.jpg,628,493,3,plier,Unspecified,0,0,330,28,517,81
P04734.jpg,628,493,3,plier,Unspecified,0,0,343,27,516,67
P02345.jpg,816,565,3,gun,Unspecified,0,0,610,406,734,473
P02345.jpg,816,565,3,gun,Unspecified,0,0,343,238,565,292
P00552.jpg,808,613,3,knife,Unspecified,0,0,183,224,309,559
P00552.jpg,808,613,3,knife,Unspecified,0,0,85,323,482,453
P00552.jpg,808,613,3,plier,Unspecified,0,0,201,380,362,539
P01894.jpg,597,624,3,gun,Unspecified,0,0,274,98,447,180
P04907.jpg,528,890,3,plier,Unspecified,0,0,204,629,307,670
P04907.jpg,528,890,3,wrench,Unspecified,0,0,353,675,402,801
P04907.jpg,528,890,3,wrench,Unspecified,0,0,203,650,320,693
P04907.jpg,528,890,3,plier,Unspecified,0,0,285,739,351,858
P04907.jpg,528,890,3,plier,Unspecified,0,0,323,678,352,796
P08683.jpg,901,642,3,wrench,Unspecified,0,0,370,134,532,312
P08683.jpg,901,642,3,plier,Unspecified,0,0,431,154,525,238
P08697.jpg,922,517,3,plier,Unspecified,0,0,488,300,533,426
P06862.jpg,326,532,3,scissor,Unspecified,0,0,129,376,205,410
P04913.jpg,374,611,3,scissor,Unspecified,0,0,170,502,220,549
P02392.jpg,842,594,3,gun,Unspecified,0,0,91,392,189,496
P02392.jpg,842,594,3,gun,Unspecified,0,0,117,275,241,368
P00585.jpg,534,461,3,gun,Unspecified,0,0,155,240,278,387
P00585.jpg,534,461,3,wrench,Unspecified,0,0,152,179,322,395
P00585.jpg,534,461,3,wrench,Unspecified,0,0,144,300,361,408
P00585.jpg,534,461,3,knife,Unspecified,0,0,166,153,284,367
P00585.jpg,534,461,3,knife,Unspecified,0,0,153,132,239,401
P06692.jpg,359,330,3,scissor,Unspecified,0,0,231,90,304,212
P04085.jpg,319,507,3,plier,Unspecified,0,0,203,195,245,313
P04085.jpg,319,507,3,plier,Unspecified,0,0,103,261,230,366
P03932.jpg,385,440,3,scissor,Unspecified,0,0,166,123,245,160
P04091.jpg,1207,808,3,plier,Unspecified,0,0,847,443,951,559
P08873.jpg,820,649,3,gun,Unspecified,0,0,375,233,663,329
P06686.jpg,534,661,3,plier,Unspecified,0,0,387,330,432,456
P06686.jpg,534,661,3,plier,Unspecified,0,0,419,388,457,484
P06686.jpg,534,661,3,plier,Unspecified,0,0,434,314,482,430
P06686.jpg,534,661,3,wrench,Unspecified,0,0,450,400,475,485
P06686.jpg,534,661,3,scissor,Unspecified,0,0,337,275,412,317
P07598.jpg,1500,1035,3,plier,Unspecified,0,0,655,402,742,523
P00591.jpg,1536,671,3,wrench,Unspecified,0,0,1102,207,1170,399
P00591.jpg,1536,671,3,wrench,Unspecified,0,0,1109,216,1287,379
P00591.jpg,1536,671,3,knife,Unspecified,0,1,1121,244,1401,341
P00591.jpg,1536,671,3,gun,Unspecified,0,0,1128,243,1274,329
P00591.jpg,1536,671,3,knife,Unspecified,0,0,1225,299,1404,352
P01857.jpg,646,512,3,gun,Unspecified,0,0,27,40,155,176
P02386.jpg,682,375,3,gun,Unspecified,0,0,512,171,610,298
P02386.jpg,682,375,3,gun,Unspecified,0,0,352,104,558,197
P03098.jpg,709,491,3,gun,Unspecified,0,0,79,335,197,427
P03098.jpg,709,491,3,gun,Unspecified,0,0,301,154,386,318
P03098.jpg,709,491,3,knife,Unspecified,0,0,17,120,118,477
P04278.jpg,709,697,3,wrench,Unspecified,0,0,397,390,567,446
P04278.jpg,709,697,3,plier,Unspecified,0,0,322,460,467,533
P04278.jpg,709,697,3,wrench,Unspecified,0,1,488,523,580,548
P04278.jpg,709,697,3,wrench,Unspecified,0,0,475,368,577,412
P04278.jpg,709,697,3,plier,Unspecified,0,1,360,533,537,567
P04278.jpg,709,697,3,plier,Unspecified,0,0,380,341,493,389
P04278.jpg,709,697,3,plier,Unspecified,0,0,448,345,609,402
P04278.jpg,709,697,3,wrench,Unspecified,0,0,388,383,497,404
P03517.jpg,631,539,3,plier,Unspecified,0,0,24,301,225,376
P03517.jpg,631,539,3,wrench,Unspecified,0,0,43,314,275,380
P03517.jpg,631,539,3,gun,Unspecified,0,0,32,273,200,324
P03517.jpg,631,539,3,knife,Unspecified,0,0,210,317,469,473
P02609.jpg,674,502,3,gun,Unspecified,0,0,77,170,210,241
P05166.jpg,335,468,3,plier,Unspecified,0,0,109,268,205,379
P05166.jpg,335,468,3,plier,Unspecified,0,0,125,272,206,387
P01300.jpg,924,774,3,gun,Unspecified,0,0,311,338,450,484
P01300.jpg,924,774,3,plier,Unspecified,0,0,139,237,403,300
P01300.jpg,924,774,3,wrench,Unspecified,0,0,639,338,859,456
P08442.jpg,392,531,3,scissor,Unspecified,0,0,182,209,248,264
P08324.jpg,1151,600,3,plier,Unspecified,0,0,684,289,734,385
P08324.jpg,1151,600,3,plier,Unspecified,0,0,659,360,842,465
P07017.jpg,751,502,3,plier,Unspecified,0,0,654,293,713,403
P00778.jpg,508,466,3,wrench,Unspecified,0,0,59,232,309,320
P00778.jpg,508,466,3,wrench,Unspecified,0,0,82,167,437,289
P00778.jpg,508,466,3,knife,Unspecified,0,0,15,100,403,249
P01466.jpg,819,539,3,gun,Unspecified,0,0,340,166,436,303
P01466.jpg,819,539,3,gun,Unspecified,0,0,231,36,338,247
P06309.jpg,539,491,3,plier,Unspecified,0,0,347,202,470,243
P03271.jpg,747,464,3,wrench,Unspecified,0,0,50,218,216,388
P03271.jpg,747,464,3,gun,Unspecified,0,0,181,126,349,206
P05614.jpg,305,627,3,scissor,Unspecified,0,0,115,403,153,468
P05614.jpg,305,627,3,plier,Unspecified,0,0,223,282,262,391
P03265.jpg,842,632,3,wrench,Unspecified,0,0,228,284,345,585
P03265.jpg,842,632,3,wrench,Unspecified,0,0,211,361,418,531
P03265.jpg,842,632,3,knife,Unspecified,0,0,154,316,549,447
P03265.jpg,842,632,3,knife,Unspecified,0,0,140,231,339,443
P03265.jpg,842,632,3,plier,Unspecified,0,0,153,415,332,582
P08330.jpg,374,604,3,plier,Unspecified,0,0,146,387,290,496
P08330.jpg,374,604,3,plier,Unspecified,0,0,167,371,301,454
P07003.jpg,495,455,3,plier,Unspecified,0,0,298,221,445,284
P07003.jpg,495,455,3,wrench,Unspecified,0,0,310,169,417,247
P01314.jpg,507,586,3,gun,Unspecified,0,0,203,189,407,291
P08456.jpg,385,443,3,scissor,Unspecified,0,0,172,212,205,289
P07765.jpg,1474,1013,3,plier,Unspecified,0,0,602,617,751,697
P03503.jpg,570,575,3,knife,Unspecified,0,0,179,292,239,560
P03503.jpg,570,575,3,plier,Unspecified,0,0,27,185,183,339
P03503.jpg,570,575,3,wrench,Unspecified,0,0,21,203,206,352
P03503.jpg,570,575,3,gun,Unspecified,0,0,54,170,176,273
P03503.jpg,570,575,3,knife,Unspecified,0,0,58,243,217,444
P03503.jpg,570,575,3,knife,Unspecified,0,0,58,241,225,444
P05172.jpg,360,266,3,scissor,Unspecified,0,0,133,84,162,170
P06453.jpg,605,505,3,plier,Unspecified,0,0,418,287,540,395
P06453.jpg,605,505,3,plier,Unspecified,0,0,459,269,581,401
P07995.jpg,1151,555,3,wrench,Unspecified,0,0,480,312,520,433
P07995.jpg,1151,555,3,wrench,Unspecified,0,0,202,213,369,351
P07995.jpg,1151,555,3,wrench,Unspecified,0,0,232,258,361,350
P07995.jpg,1151,555,3,plier,Unspecified,0,0,114,305,279,370
P02635.jpg,681,389,3,knife,Unspecified,0,0,329,147,647,289
P02635.jpg,681,389,3,knife,Unspecified,0,0,288,56,566,96
P02153.jpg,536,757,3,wrench,Unspecified,0,0,16,67,76,282
P02153.jpg,536,757,3,plier,Unspecified,0,0,17,78,254,189
P02153.jpg,536,757,3,gun,Unspecified,0,0,233,375,322,575
P02153.jpg,536,757,3,gun,Unspecified,0,0,8,171,109,342
P08318.jpg,202,546,3,wrench,Unspecified,0,0,53,316,105,421
P08318.jpg,202,546,3,wrench,Unspecified,0,0,91,420,123,502
P00744.jpg,525,393,3,knife,Unspecified,0,0,23,110,387,326
P00750.jpg,606,539,3,knife,Unspecified,0,0,249,275,522,409
P00750.jpg,606,539,3,knife,Unspecified,0,0,90,226,164,491
P00750.jpg,606,539,3,plier,Unspecified,0,0,57,389,254,494
P00750.jpg,606,539,3,wrench,Unspecified,0,0,111,266,220,496
P00750.jpg,606,539,3,wrench,Unspecified,0,0,53,382,249,496
P00750.jpg,606,539,3,gun,Unspecified,0,0,60,365,167,477
P06321.jpg,918,594,3,scissor,Unspecified,0,0,564,293,600,366
P05628.jpg,664,507,3,wrench,Unspecified,0,0,240,99,299,304
P02147.jpg,861,717,3,plier,Unspecified,0,0,662,294,762,551
P02147.jpg,861,717,3,gun,Unspecified,0,0,558,183,706,337
P02147.jpg,861,717,3,gun,Unspecified,0,0,224,228,402,378
P02147.jpg,861,717,3,wrench,Unspecified,0,0,633,213,818,376
P03259.jpg,573,658,3,knife,Unspecified,0,0,244,162,423,545
P03259.jpg,573,658,3,wrench,Unspecified,0,0,251,183,368,526
P03259.jpg,573,658,3,wrench,Unspecified,0,0,247,286,337,536
P03259.jpg,573,658,3,knife,Unspecified,0,0,332,293,485,537
P04536.jpg,1081,705,3,plier,Unspecified,0,0,427,395,531,480
P04536.jpg,1081,705,3,plier,Unspecified,0,0,423,392,529,545
P04250.jpg,502,337,3,plier,Unspecified,0,0,131,35,260,177
P04250.jpg,502,337,3,plier,Unspecified,0,0,143,34,240,177
P02621.jpg,790,479,3,gun,Unspecified,0,0,383,228,550,317
P06447.jpg,373,505,3,scissor,Unspecified,0,0,75,249,125,314
P07981.jpg,1104,1003,3,wrench,Unspecified,0,0,903,662,977,777
P01328.jpg,580,741,3,gun,Unspecified,0,0,181,151,247,364
P00036.jpg,838,622,3,knife,Unspecified,0,0,69,464,460,529
P00036.jpg,838,622,3,knife,Unspecified,0,0,66,443,462,547
P00036.jpg,838,622,3,gun,Unspecified,0,0,94,195,128,278
P00036.jpg,838,622,3,gun,Unspecified,0,0,302,144,472,216
P07759.jpg,808,400,3,scissor,Unspecified,0,0,169,223,314,254
P08481.jpg,817,578,3,plier,Unspecified,0,0,52,135,104,267
P08481.jpg,817,578,3,plier,Unspecified,0,0,128,305,285,408
P08481.jpg,817,578,3,wrench,Unspecified,0,0,145,330,296,419
P08481.jpg,817,578,3,wrench,Unspecified,0,0,165,317,301,409
P08481.jpg,817,578,3,wrench,Unspecified,0,0,179,305,285,398
P02812.jpg,800,456,3,gun,Unspecified,0,0,511,258,661,329
P00963.jpg,633,641,3,gun,Unspecified,0,0,218,426,314,606
P00963.jpg,633,641,3,wrench,Unspecified,0,0,64,380,293,463
P00963.jpg,633,641,3,plier,Unspecified,0,0,57,288,268,481
P02806.jpg,714,447,3,gun,Unspecified,0,0,30,80,189,144
P08495.jpg,849,580,3,plier,Unspecified,0,0,555,267,727,335
P05199.jpg,360,662,3,plier,Unspecified,0,0,67,348,158,386
P06490.jpg,961,591,3,plier,Unspecified,0,0,182,347,204,443
P07956.jpg,651,664,3,wrench,Unspecified,0,0,188,347,251,506
P07956.jpg,651,664,3,wrench,Unspecified,0,0,341,282,410,424
P07956.jpg,651,664,3,wrench,Unspecified,0,0,412,291,536,388
P01499.jpg,837,608,3,gun,Unspecified,0,0,219,426,405,516
P01499.jpg,837,608,3,gun,Unspecified,0,0,511,294,639,410
P01499.jpg,837,608,3,gun,Unspecified,0,0,274,229,431,358
P01499.jpg,837,608,3,gun,Unspecified,0,0,237,131,398,233
P01499.jpg,837,608,3,gun,Unspecified,0,0,484,57,584,275
P00787.jpg,567,486,3,wrench,Unspecified,0,0,81,385,277,466
P00787.jpg,567,486,3,plier,Unspecified,0,0,50,396,260,454
P00787.jpg,567,486,3,gun,Unspecified,0,0,48,297,143,433
P00787.jpg,567,486,3,plier,Unspecified,0,0,326,295,528,402
P00787.jpg,567,486,3,knife,Unspecified,0,0,249,272,529,369
P00787.jpg,567,486,3,knife,Unspecified,0,0,98,187,470,329
P02190.jpg,825,509,3,gun,Unspecified,0,0,375,242,516,347
P02190.jpg,825,509,3,gun,Unspecified,0,0,383,42,557,149
P02184.jpg,580,616,3,gun,Unspecified,0,0,349,189,446,355
P00793.jpg,588,489,3,wrench,Unspecified,0,0,87,398,291,468
P00793.jpg,588,489,3,plier,Unspecified,0,0,56,401,262,458
P00793.jpg,588,489,3,gun,Unspecified,0,0,68,357,236,427
P00793.jpg,588,489,3,plier,Unspecified,0,0,336,290,543,404
P00793.jpg,588,489,3,knife,Unspecified,0,0,215,181,535,411
P00793.jpg,588,489,3,knife,Unspecified,0,0,244,277,535,353
P06484.jpg,1004,742,3,wrench,Unspecified,0,0,122,556,332,631
P07942.jpg,1500,1035,3,plier,Unspecified,0,0,909,432,976,612
P02802.jpg,691,380,3,knife,Unspecified,0,0,168,193,494,304
P00973.jpg,602,639,3,gun,Unspecified,0,0,399,378,514,513
P00973.jpg,602,639,3,wrench,Unspecified,0,0,319,216,502,379
P00973.jpg,602,639,3,gun,Unspecified,0,0,297,266,435,389
P00973.jpg,602,639,3,plier,Unspecified,0,0,37,238,175,457
P00967.jpg,700,518,3,plier,Unspecified,0,0,463,199,541,437
P00967.jpg,700,518,3,wrench,Unspecified,0,0,418,230,652,286
P00967.jpg,700,518,3,gun,Unspecified,0,0,495,47,603,212
P02816.jpg,804,458,3,gun,Unspecified,0,0,178,335,302,372
P02816.jpg,804,458,3,knife,Unspecified,0,0,50,312,443,343
P02816.jpg,804,458,3,knife,Unspecified,0,0,32,35,386,312
P08485.jpg,562,588,3,plier,Unspecified,0,0,166,200,223,346
P04297.jpg,884,639,3,scissor,Unspecified,0,0,645,380,711,460
P05189.jpg,385,549,3,scissor,Unspecified,0,0,258,427,298,499
P05189.jpg,385,549,3,scissor,Unspecified,0,0,271,341,296,442
P06480.jpg,411,573,3,plier,Unspecified,0,0,141,222,259,307
P07946.jpg,578,665,3,plier,Unspecified,0,0,253,171,404,255
P01489.jpg,921,729,3,gun,Unspecified,0,0,595,259,689,405
P01489.jpg,921,729,3,gun,Unspecified,0,0,437,321,546,437
P02180.jpg,588,610,3,gun,Unspecified,0,0,286,325,440,464
P05837.jpg,1473,999,3,plier,Unspecified,0,0,679,549,713,697
P02194.jpg,523,765,3,gun,Unspecified,0,0,313,340,414,458
P02194.jpg,523,765,3,gun,Unspecified,0,0,18,253,120,421
P05823.jpg,380,452,3,plier,Unspecified,0,0,166,183,337,255
P05823.jpg,380,452,3,plier,Unspecified,0,0,181,173,302,235
P00783.jpg,590,565,3,knife,Unspecified,0,0,321,226,404,469
P00783.jpg,590,565,3,plier,Unspecified,0,0,35,186,178,333
P00783.jpg,590,565,3,gun,Unspecified,0,0,23,187,180,289
P00783.jpg,590,565,3,wrench,Unspecified,0,1,21,199,223,345
P00783.jpg,590,565,3,plier,Unspecified,0,0,251,367,412,514
P06494.jpg,341,505,3,scissor,Unspecified,0,0,224,283,266,345
P07952.jpg,377,525,3,scissor,Unspecified,0,0,98,270,175,311
P02619.jpg,673,533,3,gun,Unspecified,0,0,107,189,255,261
P05176.jpg,529,957,3,wrench,Unspecified,0,0,82,790,163,907
P05176.jpg,529,957,3,plier,Unspecified,0,0,48,828,140,917
P04268.jpg,702,511,3,scissor,Unspecified,0,0,378,133,449,294
P04268.jpg,702,511,3,scissor,Unspecified,0,0,416,298,492,381
P03507.jpg,580,581,3,knife,Unspecified,0,0,201,299,248,566
P03507.jpg,580,581,3,plier,Unspecified,0,0,43,194,211,359
P03507.jpg,580,581,3,wrench,Unspecified,0,0,39,210,229,361
P03507.jpg,580,581,3,gun,Unspecified,0,1,58,185,207,266
P03507.jpg,580,581,3,knife,Unspecified,0,0,80,242,237,444
P07761.jpg,808,401,3,scissor,Unspecified,0,0,170,224,316,254
P08452.jpg,441,544,3,scissor,Unspecified,0,0,285,209,336,270
P01310.jpg,525,575,3,gun,Unspecified,0,0,113,320,280,386
P01476.jpg,812,565,3,gun,Unspecified,0,0,393,195,475,347
P01476.jpg,812,565,3,gun,Unspecified,0,0,478,92,603,250
P06319.jpg,343,398,3,wrench,Unspecified,0,0,255,36,304,180
P07007.jpg,628,661,3,plier,Unspecified,0,0,406,303,535,383
P07007.jpg,628,661,3,wrench,Unspecified,0,0,518,293,591,439
P08334.jpg,435,577,3,scissor,Unspecified,0,0,180,324,281,408
P08334.jpg,435,577,3,scissor,Unspecified,0,0,173,328,281,411
P00768.jpg,544,379,3,wrench,Unspecified,0,0,129,212,495,272
P00768.jpg,544,379,3,knife,Unspecified,0,0,80,174,476,307
P00768.jpg,544,379,3,wrench,Unspecified,0,0,245,120,499,226
P03261.jpg,729,556,3,wrench,Unspecified,0,0,75,278,293,382
P03261.jpg,729,556,3,wrench,Unspecified,0,0,135,169,443,383
P03261.jpg,729,556,3,knife,Unspecified,0,0,85,258,468,342
P03261.jpg,729,556,3,knife,Unspecified,0,0,77,158,358,275
P03261.jpg,729,556,3,plier,Unspecified,0,0,194,217,371,380
P05610.jpg,702,490,3,wrench,Unspecified,0,0,337,374,501,402
P05610.jpg,702,490,3,plier,Unspecified,0,0,231,369,415,414
P05610.jpg,702,490,3,wrench,Unspecified,0,0,337,395,467,441
P03275.jpg,568,456,3,gun,Unspecified,0,0,92,159,209,277
P03275.jpg,568,456,3,gun,Unspecified,0,0,119,130,189,294
P03275.jpg,568,456,3,wrench,Unspecified,0,0,195,246,395,396
P05604.jpg,1500,1035,3,plier,Unspecified,0,0,337,692,497,779
P05604.jpg,1500,1035,3,plier,Unspecified,0,0,390,670,526,738
P05604.jpg,1500,1035,3,plier,Unspecified,0,0,463,733,555,804
P05604.jpg,1500,1035,3,plier,Unspecified,0,0,439,704,536,826
P07013.jpg,937,539,3,plier,Unspecified,0,0,454,423,620,484
P07013.jpg,937,539,3,scissor,Unspecified,0,0,627,347,676,408
P07013.jpg,937,539,3,plier,Unspecified,0,0,96,281,182,367
P07013.jpg,937,539,3,plier,Unspecified,0,0,148,258,228,333
P08320.jpg,329,360,3,plier,Unspecified,0,0,78,213,149,323
P07775.jpg,474,664,3,plier,Unspecified,0,0,201,437,329,499
P08446.jpg,398,454,3,scissor,Unspecified,0,0,246,206,297,265
P01304.jpg,914,740,3,plier,Unspecified,0,0,536,398,798,468
P01304.jpg,914,740,3,gun,Unspecified,0,0,469,286,599,423
P01304.jpg,914,740,3,wrench,Unspecified,0,0,72,356,281,434
P05162.jpg,378,325,3,plier,Unspecified,0,0,148,80,252,189
P05162.jpg,378,325,3,plier,Unspecified,0,0,163,48,254,153
P05162.jpg,378,325,3,plier,Unspecified,0,0,44,86,149,147
P05162.jpg,378,325,3,wrench,Unspecified,0,0,50,138,187,217
P03513.jpg,504,585,3,wrench,Unspecified,0,0,21,295,370,467
P03513.jpg,504,585,3,wrench,Unspecified,0,0,74,364,282,543
P03513.jpg,504,585,3,gun,Unspecified,0,0,42,429,201,526
P03513.jpg,504,585,3,plier,Unspecified,0,0,139,333,325,491
P00032.jpg,817,542,3,knife,Unspecified,0,0,346,415,748,479
P00032.jpg,817,542,3,knife,Unspecified,0,0,327,410,726,461
P00032.jpg,817,542,3,gun,Unspecified,0,0,377,64,508,138
P00032.jpg,817,542,3,gun,Unspecified,0,0,714,188,763,309
P06443.jpg,374,523,3,scissor,Unspecified,0,0,75,165,126,230
P07985.jpg,710,518,3,plier,Unspecified,0,0,262,172,357,281
P02625.jpg,822,490,3,gun,Unspecified,0,0,149,216,310,281
P04254.jpg,539,609,3,plier,Unspecified,0,0,106,267,197,402
P04254.jpg,539,609,3,plier,Unspecified,0,0,166,420,293,500
P04532.jpg,485,555,3,scissor,Unspecified,0,0,381,260,418,320
P02143.jpg,844,714,3,plier,Unspecified,0,0,115,445,307,639
P02143.jpg,844,714,3,wrench,Unspecified,0,0,205,534,428,651
P02143.jpg,844,714,3,gun,Unspecified,0,0,297,467,480,571
P02143.jpg,844,714,3,gun,Unspecified,0,0,377,212,564,291
P06325.jpg,282,500,3,wrench,Unspecified,0,0,106,343,142,468
P06325.jpg,282,500,3,plier,Unspecified,0,0,138,315,202,473
P06325.jpg,282,500,3,wrench,Unspecified,0,0,190,300,247,452
P08308.jpg,461,461,3,wrench,Unspecified,0,0,69,165,266,267
P08308.jpg,461,461,3,wrench,Unspecified,0,0,80,155,304,279
P08308.jpg,461,461,3,plier,Unspecified,0,0,280,202,367,325
P08308.jpg,461,461,3,plier,Unspecified,0,0,238,206,310,331
P08308.jpg,461,461,3,plier,Unspecified,0,0,200,248,267,354
P08308.jpg,461,461,3,plier,Unspecified,0,0,154,242,206,335
P08308.jpg,461,461,3,wrench,Unspecified,0,0,115,256,172,363
P00754.jpg,586,549,3,knife,Unspecified,0,0,236,280,506,431
P00754.jpg,586,549,3,wrench,Unspecified,0,0,95,242,172,480
P00754.jpg,586,549,3,wrench,Unspecified,0,0,31,378,243,468
P00754.jpg,586,549,3,plier,Unspecified,0,0,40,374,235,481
P00754.jpg,586,549,3,knife,Unspecified,0,0,66,219,176,480
P00754.jpg,586,549,3,gun,Unspecified,0,0,41,348,166,451
P00998.jpg,543,582,3,plier,Unspecified,0,0,89,283,172,536
P00998.jpg,543,582,3,gun,Unspecified,0,0,293,429,478,547
P00998.jpg,543,582,3,gun,Unspecified,0,0,203,50,384,135
P06331.jpg,540,561,3,wrench,Unspecified,0,0,214,333,380,389
P06331.jpg,540,561,3,plier,Unspecified,0,0,206,421,344,474
P00740.jpg,595,345,3,knife,Unspecified,0,0,37,100,442,211
P03249.jpg,756,652,3,wrench,Unspecified,0,0,409,267,619,563
P03249.jpg,756,652,3,knife,Unspecified,0,0,321,365,666,516
P04526.jpg,359,647,3,scissor,Unspecified,0,0,155,393,279,530
P04526.jpg,359,647,3,wrench,Unspecified,0,0,156,439,264,525
P02157.jpg,806,508,3,gun,Unspecified,0,0,575,374,741,491
P02157.jpg,806,508,3,gun,Unspecified,0,0,510,96,665,200
P02157.jpg,806,508,3,gun,Unspecified,0,0,374,196,579,262
P02157.jpg,806,508,3,gun,Unspecified,0,0,114,74,321,182
P02157.jpg,806,508,3,gun,Unspecified,0,0,113,160,229,280
P02157.jpg,806,508,3,gun,Unspecified,0,0,210,387,383,488
P02157.jpg,806,508,3,plier,Unspecified,0,0,267,225,438,286
P02157.jpg,806,508,3,plier,Unspecified,0,0,28,259,226,448
P02631.jpg,670,568,3,gun,Unspecified,0,0,131,288,232,415
P04240.jpg,497,336,3,plier,Unspecified,0,0,321,71,404,192
P00026.jpg,657,340,3,knife,Unspecified,0,0,35,169,369,274
P00026.jpg,657,340,3,knife,Unspecified,0,0,130,215,400,260
P07749.jpg,1428,1035,3,plier,Unspecified,0,0,858,479,996,543
P07749.jpg,1428,1035,3,plier,Unspecified,0,0,826,430,853,531
